key,value,t
 pocket5 ,498.2278847,78
 pocket5 ,473.5153286,79
 pocket5 ,479.026526,80
 pocket5 ,479.026526,81
 pocket5 ,531.2963294,82
 pocket5 ,460.5623043,83
 pocket5 ,460.5623043,84
 pocket5 ,731.8337605,85
 pocket5 ,731.8337605,86
 pocket5 ,731.8337605,87
 pocket5 ,835.868255,88
 pocket5 ,1052.367279,89
 pocket5 ,1052.367279,90
 pocket5 ,894.8895155,91
 pocket5 ,777.4792161,92
 pocket5 ,729.6227772,93
 pocket5 ,767.4342148,94
 pocket5 ,713.8395145,95
 pocket5 ,713.8395145,96
 pocket5 ,672.953234,97
 pocket5 ,611.1225656,98
 pocket5 ,528.5146436,99
 pocket5 ,587.9460872,100
 pocket5 ,572.512027,101
 pocket5 ,625.4468287,102
 pocket5 ,659.2233902,103
 pocket5 ,547.5302402,104
 pocket5 ,658.2014905,105
 pocket5 ,659.3638885,106
 pocket5 ,669.1773006,107
 pocket5 ,731.1237513,108
 pocket5 ,771.1586516,109
 pocket5 ,752.167876,110
 pocket5 ,836.6310783,111
 pocket5 ,783.2781643,112
 pocket5 ,782.1617664,113
 pocket5 ,736.8081713,114
 pocket5 ,664.0650021,115
 pocket5 ,664.0723624,116
 pocket5 ,680.803912,117
 pocket5 ,620.7952299,118
 pocket5 ,528.9689508,119
 pocket5 ,528.9689508,120
 pocket5 ,528.9689508,121
 pocket5 ,531.4600222,122
 pocket5 ,470.459183,123
 pocket5 ,472.8758205,124
 pocket5 ,454.9912795,125
 pocket5 ,454.9912795,126
 pocket5 ,408.7138864,127
 pocket5 ,373.7297965,128
 pocket5 ,423.0254169,129
 pocket5 ,429.621678,130
 pocket5 ,429.621678,131
 pocket5 ,518.7820253,132
 pocket5 ,518.7820253,133
 pocket5 ,536.7385192,134
 pocket5 ,584.1212782,135
 pocket5 ,650.1033684,136
 pocket5 ,650.1033684,137
 pocket5 ,726.3685367,138
 pocket5 ,690.339499,139
 pocket5 ,714.8145782,140
 pocket5 ,741.697163,141
 pocket5 ,697.1198431,142
 pocket5 ,697.1198431,143
 pocket5 ,746.8896136,144
 pocket5 ,712.1590714,145
 pocket5 ,616.0642968,146
 pocket5 ,600.343334,147
 pocket5 ,600.343334,148
 pocket5 ,620.8259442,149
 pocket5 ,683.0993195,150
 pocket5 ,644.497166,151
 pocket5 ,644.497166,152
 pocket5 ,686.8691019,153
 pocket5 ,625.0952291,154
 pocket5 ,636.9569415,155
 pocket5 ,695.3348839,156
 pocket5 ,812.4979463,157
 pocket5 ,812.4979463,158
 pocket5 ,812.4979463,159
 pocket5 ,765.9898052,160
 pocket5 ,765.9898052,161
 pocket5 ,813.1793203,162
 pocket5 ,706.4292349,163
 pocket5 ,660.8097333,164
 pocket5 ,719.8694597,165
 pocket5 ,719.8694597,166
 pocket5 ,634.9360108,167
 pocket5 ,634.9360108,168
 pocket5 ,634.9360108,169
 pocket5 ,600.7337083,170
 pocket5 ,600.7337083,171
 pocket5 ,480.6041946,172
 pocket5 ,510.9135458,173
 pocket5 ,521.7741521,174
 pocket5 ,613.0421198,175
 pocket5 ,576.0396206,176
 pocket5 ,552.4046701,177
 pocket5 ,630.2227256,178
 pocket5 ,673.1636953,179
 pocket5 ,695.3406089,180
 pocket5 ,695.3406089,181
 pocket5 ,775.7438533,182
 pocket5 ,801.8549974,183
 pocket5 ,807.1222583,184
 pocket5 ,762.2404245,185
 pocket5 ,809.9848246,186
 pocket5 ,872.6106424,187
 pocket5 ,827.7065592,188
 pocket5 ,737.1299698,189
 pocket5 ,752.5269347,190
 pocket5 ,752.5269347,191
 pocket5 ,645.702763,192
 pocket5 ,644.1789714,193
 pocket5 ,591.8547045,194
 pocket5 ,581.3580351,195
 pocket5 ,569.7078463,196
 pocket5 ,548.2914616,197
 pocket5 ,516.9597135,198
 pocket5 ,516.4014531,199
